kepid,kepoi_name,koi_disposition,koi_score
8758204,K02841.01,CONFIRMED,0.9960
8733898,K02842.01,CONFIRMED,1.0000
8733898,K02842.02,CONFIRMED,0.9920
3228945,K02917.01,FALSE POSITIVE,0.0000
7008149,K02918.01,FALSE POSITIVE,0.0010
10332213,K02919.01,CONFIRMED,1.0000
7090524,K02920.01,CONFIRMED,0.9800
11133306,K00276.01,CONFIRMED,0.9990
6307063,K02702.01,FALSE POSITIVE,0.0000
5871985,K02703.01,CONFIRMED,1.0000
8292840,K00260.02,CONFIRMED,1.0000
9730163,K02704.01,CONFIRMED,1.0000
9730163,K02704.02,CONFIRMED,0.9390
11453592,K02705.01,CONFIRMED,1.0000
3834322,K02763.01,FALSE POSITIVE,0.0000
10073672,K02764.01,CANDIDATE,0.9300
11188249,K02765.01,FALSE POSITIVE,0.0010
4677282,K02766.01,FALSE POSITIVE,0.0000
5097470,K02767.01,FALSE POSITIVE,0.0000
4858610,K02844.01,FALSE POSITIVE,0.0000
10591855,K02845.01,CONFIRMED,1.0000
4832175,K02846.01,FALSE POSITIVE,0.0000
7749773,K02848.01,CONFIRMED,1.0000
9451706,K00271.03,CONFIRMED,1.0000
10064256,K02849.01,CONFIRMED,1.0000
6842807,K02921.01,CANDIDATE,0.9370
4381282,K02922.01,FALSE POSITIVE,0.0000
9815053,K02923.01,CANDIDATE,0.9940
7609553,K02924.01,CONFIRMED,0.9990
10122538,K02926.01,CONFIRMED,1.0000
10122538,K02926.02,CONFIRMED,0.9760
9697131,K02706.01,CANDIDATE,1.0000
5480640,K02707.01,CONFIRMED,0.9980
5480640,K02707.02,CONFIRMED,0.9980
5480640,K02707.03,CONFIRMED,0.9970
5175986,K02708.01,CONFIRMED,0.0000
9008737,K02768.01,CONFIRMED,
9008737,K02768.02,CONFIRMED,
9692128,K02769.01,FALSE POSITIVE,0.0000
10917043,K02770.01,CANDIDATE,1.0000
6521045,K00041.02,CONFIRMED,1.0000
8167959,K00267.01,FALSE POSITIVE,
4075015,K02850.01,FALSE POSITIVE,0.0000
6697605,K02851.01,CONFIRMED,0.7090
6697605,K02851.02,CANDIDATE,1.0000
6294819,K02852.01,CONFIRMED,0.9980
12602314,K02853.01,CANDIDATE,0.9920
5787131,K02927.01,CANDIDATE,0.9880
3230753,K02928.01,FALSE POSITIVE,0.0000
8358012,K02929.01,FALSE POSITIVE,0.0000
4664046,K02930.01,FALSE POSITIVE,0.0000
11401755,K00277.01,CONFIRMED,1.0000
4180401,K02709.01,FALSE POSITIVE,0.0000
6350476,K02710.01,FALSE POSITIVE,0.0000
8292840,K00260.03,CONFIRMED,1.0000
5272233,K02711.01,CONFIRMED,1.0000
5272233,K02711.02,CONFIRMED,0.9920
11456382,K02771.01,FALSE POSITIVE,0.0000
3130548,K02773.01,FALSE POSITIVE,0.0000
9593757,K02774.01,FALSE POSITIVE,0.0000
6346809,K02775.01,CANDIDATE,1.0000
4275117,K02776.01,FALSE POSITIVE,0.0000
6545051,K02777.01,FALSE POSITIVE,0.0000
5513866,K02854.01,FALSE POSITIVE,0.0000
4547603,K02855.01,CANDIDATE,0.9630
5688910,K02856.01,CONFIRMED,0.9180
6345732,K02857.01,CONFIRMED,1.0000
5716763,K00272.01,CANDIDATE,0.0000
6345732,K02857.02,CONFIRMED,0.9310
8611257,K02931.01,CONFIRMED,0.9990
3861611,K02932.01,FALSE POSITIVE,0.0000
12416987,K02933.01,CANDIDATE,0.0000
8259713,K02935.01,CANDIDATE,0.9990
10880507,K02936.01,CONFIRMED,0.7300
11098013,K02712.01,CANDIDATE,1.0000
5443604,K02713.01,FALSE POSITIVE,0.0000
12206313,K02714.01,CONFIRMED,0.9820
12206313,K02714.02,CONFIRMED,0.9980
9837661,K02715.01,CONFIRMED,1.0000
7769819,K02778.01,CONFIRMED,1.0000
11874577,K02779.01,CONFIRMED,0.9980
12164564,K02780.01,CONFIRMED,0.9960
8190354,K02781.01,FALSE POSITIVE,0.0000
3425851,K00268.01,CANDIDATE,1.0000
10397751,K02859.01,CONFIRMED,1.0000
10397751,K02859.02,CONFIRMED,0.8290
10397751,K02859.03,CANDIDATE,1.0000
7815931,K02861.01,FALSE POSITIVE,0.0000
6679295,K02862.01,CANDIDATE,0.9930
9642292,K02946.01,CONFIRMED,0.9970
6356692,K02948.01,CONFIRMED,1.0000
6026737,K02949.01,CANDIDATE,0.9340
4991208,K02951.01,CONFIRMED,0.9980
8243283,K02952.01,FALSE POSITIVE,0.0000
9837661,K02715.02,CONFIRMED,1.0000
9837661,K02715.03,CONFIRMED,1.0000
9092504,K02716.01,CONFIRMED,1.0000
5383248,K00261.01,CONFIRMED,1.0000
9092504,K02716.02,CONFIRMED,0.9560
10001368,K02785.01,CONFIRMED,1.0000
9466429,K02786.01,CONFIRMED,0.9960
4365442,K02787.01,FALSE POSITIVE,0.0000
8885643,K02789.01,CONFIRMED,1.0000
5652893,K02790.01,CONFIRMED,1.0000
3241557,K02863.01,FALSE POSITIVE,0.0000
3957082,K02864.01,FALSE POSITIVE,0.0010
8681833,K02865.01,CONFIRMED,0.9820
4138951,K02866.01,CONFIRMED,0.9900
3102384,K00273.01,CONFIRMED,1.0000
10471515,K02961.01,CONFIRMED,0.9920
4935172,K02962.01,CANDIDATE,0.7850
8760040,K02963.01,CONFIRMED,0.9990
8760040,K02963.02,CANDIDATE,0.9130
10098844,K02964.01,CONFIRMED,0.9850
9467404,K02717.01,CONFIRMED,1.0000
5308666,K02718.01,FALSE POSITIVE,0.0000
5184911,K02719.01,CONFIRMED,1.0000
8176564,K02720.01,CANDIDATE,1.0000
6587105,K02721.01,CONFIRMED,1.0000
11662184,K02791.01,CONFIRMED,0.9950
11127479,K02792.01,CONFIRMED,1.0000
5428668,K02794.01,FALSE POSITIVE,0.0000
5041569,K02795.01,FALSE POSITIVE,0.0240
10604521,K02797.01,CANDIDATE,1.0000
9899181,K02867.01,FALSE POSITIVE,0.0000
9899181,K02867.02,FALSE POSITIVE,0.0000
8884274,K02868.01,CONFIRMED,1.0000
7767162,K02869.01,CONFIRMED,1.0000
4861791,K02870.01,FALSE POSITIVE,0.0000
4385148,K02942.01,CANDIDATE,0.9540
4385148,K02942.02,CONFIRMED,0.9730
9838468,K02943.01,CONFIRMED,0.9480
6781548,K02944.01,FALSE POSITIVE,0.0000
8617363,K02945.01,CONFIRMED,0.9880
11401755,K00277.02,CONFIRMED,0.0630
7673192,K02722.01,CONFIRMED,0.9800
7673192,K02722.02,CONFIRMED,1.0000
7673192,K02722.03,CONFIRMED,0.9970
7673192,K02722.04,CONFIRMED,0.9990
11807274,K00262.01,CONFIRMED,1.0000
7670943,K00269.01,CONFIRMED,1.0000
6697756,K02798.01,CONFIRMED,0.9920
5649833,K02799.01,FALSE POSITIVE,0.0000
10518399,K02800.01,FALSE POSITIVE,0.0000
5905822,K02801.01,CONFIRMED,1.0000
10793172,K02871.01,CONFIRMED,0.9890
10793172,K02871.02,CONFIRMED,0.9950
7136729,K02872.01,FALSE POSITIVE,0.0000
6364276,K02873.01,FALSE POSITIVE,0.0000
4367854,K02876.01,CANDIDATE,0.2760
5108946,K02955.01,FALSE POSITIVE,0.0000
8801316,K02956.01,CONFIRMED,1.0000
10597693,K02958.01,CANDIDATE,1.0000
7466270,K02959.01,CANDIDATE,0.7820
10876237,K02960.01,FALSE POSITIVE,0.0000
12314973,K00279.01,CONFIRMED,1.0000
3346154,K02723.01,CONFIRMED,1.0000
5308387,K02724.01,FALSE POSITIVE,0.0000
6233573,K02725.01,FALSE POSITIVE,0.0000
10363281,K02726.01,FALSE POSITIVE,0.0000
4861527,K02727.01,FALSE POSITIVE,0.0000
5775129,K02802.01,CONFIRMED,0.9880
9898447,K02803.01,CONFIRMED,1.0000
5307568,K02804.01,FALSE POSITIVE,0.0010
11135308,K02805.01,CONFIRMED,0.9990
2985587,K02807.01,CANDIDATE,1.0000
6521045,K00041.03,CONFIRMED,1.0000
8077137,K00274.01,CONFIRMED,1.0000
7019524,K02877.01,CONFIRMED,0.9810
5106313,K02878.01,CONFIRMED,0.9910
9825174,K02880.01,CONFIRMED,0.9930
5642620,K02882.01,CANDIDATE,0.0000
8429415,K02965.01,FALSE POSITIVE,0.0000
5014903,K02966.01,FALSE POSITIVE,0.0000
5980783,K02967.01,CONFIRMED,0.9830
8873090,K02968.01,CANDIDATE,0.9990
8560804,K02969.01,FALSE POSITIVE,0.0000
12008872,K02729.01,CONFIRMED,1.0000
8415200,K02730.01,CONFIRMED,0.9890
4072333,K02731.01,FALSE POSITIVE,0.0000
9886361,K02732.01,CONFIRMED,1.0000
9886361,K02732.03,CONFIRMED,0.9860
3730335,K02808.01,FALSE POSITIVE,0.0000
6528464,K00270.01,CONFIRMED,1.0000
7428316,K02809.01,FALSE POSITIVE,0.0000
10275766,K02810.01,FALSE POSITIVE,0.0000
10275766,K02810.02,FALSE POSITIVE,
6370120,K02811.01,FALSE POSITIVE,1.0000
5642620,K02882.02,FALSE POSITIVE,0.0000
5209845,K02883.01,CONFIRMED,1.0000
9652649,K02884.01,FALSE POSITIVE,0.0000
11100670,K02885.01,FALSE POSITIVE,0.0000
6129524,K02886.01,CONFIRMED,1.0000
5794570,K02675.01,CONFIRMED,1.0000
5794570,K02675.02,CONFIRMED,1.0000
5649325,K02676.01,FALSE POSITIVE,0.0000
9958387,K02677.01,CANDIDATE,0.9990
6779260,K02678.01,CONFIRMED,1.0000
11807274,K00262.02,CONFIRMED,1.0000
5953297,K02733.01,CONFIRMED,1.0000
7659389,K02734.01,CONFIRMED,1.0000
9472074,K02735.01,CONFIRMED,1.0000
10842192,K02736.01,CONFIRMED,1.0000
2442448,K02812.01,CONFIRMED,0.9970
11197853,K02813.01,CANDIDATE,1.0000
9665922,K02815.01,FALSE POSITIVE,0.0000
11283615,K02816.01,CONFIRMED,1.0000
7605093,K02817.01,CONFIRMED,1.0000
3859363,K02887.01,FALSE POSITIVE,0.0010
8077137,K00274.02,CONFIRMED,1.0000
12023078,K02888.01,FALSE POSITIVE,0.0000
6364162,K02889.01,FALSE POSITIVE,0.0000
7463685,K02890.01,CONFIRMED,0.9980
6716021,K02679.01,CANDIDATE,0.9840
11231334,K00258.01,FALSE POSITIVE,0.0000
8326342,K02680.01,CANDIDATE,0.0000
6878240,K02681.01,CONFIRMED,1.0000
6878240,K02681.02,CONFIRMED,0.9600
2436378,K02682.01,FALSE POSITIVE,0.0060
6614629,K02737.01,FALSE POSITIVE,0.0000
6630943,K02738.01,FALSE POSITIVE,0.0000
4831728,K02739.01,CONFIRMED,1.0000
4831728,K02739.02,CANDIDATE,0.8990
3336765,K02740.01,FALSE POSITIVE,0.0000
4270565,K02819.01,FALSE POSITIVE,0.0030
6528464,K00270.02,CONFIRMED,0.7970
11963206,K02820.01,CONFIRMED,1.0000
4249611,K02821.01,CANDIDATE,0.9830
8263545,K02822.01,CONFIRMED,0.9990
10068024,K02891.01,FALSE POSITIVE,0.0000
9636563,K02892.01,FALSE POSITIVE,0.0000
6937402,K02894.01,CONFIRMED,1.0000
5475641,K02895.01,FALSE POSITIVE,0.0000
2853828,K02896.01,FALSE POSITIVE,0.0000
7899070,K02683.01,CANDIDATE,1.0000
4035667,K02684.01,FALSE POSITIVE,0.0000
9612825,K02685.01,FALSE POSITIVE,0.0000
7826659,K02686.01,CONFIRMED,1.0000
7202957,K02687.01,CONFIRMED,1.0000
5513893,K02741.01,FALSE POSITIVE,0.0000
10514430,K00263.01,FALSE POSITIVE,0.0000
8095441,K02743.01,CONFIRMED,1.0000
5881813,K02744.01,CONFIRMED,0.9870
12456601,K02745.01,CONFIRMED,0.9950
10341917,K02823.01,FALSE POSITIVE,0.0000
3241604,K02824.01,FALSE POSITIVE,0.0000
9591070,K02825.01,FALSE POSITIVE,0.0000
8227661,K02826.01,FALSE POSITIVE,0.0000
7428736,K02827.01,CONFIRMED,0.9930
5817986,K02897.01,FALSE POSITIVE,0.0000
11129258,K02898.01,CONFIRMED,0.9990
10586004,K00275.01,CONFIRMED,0.9520
4939533,K02899.01,CANDIDATE,0.9850
4846856,K02900.01,CANDIDATE,0.9770
7202957,K02687.02,CONFIRMED,1.0000
6521045,K00041.01,CONFIRMED,1.0000
5790807,K00259.01,FALSE POSITIVE,0.3540
8892303,K02688.01,CONFIRMED,1.0000
10265602,K02689.01,CANDIDATE,1.0000
5369827,K02690.01,CONFIRMED,1.0000
5302643,K02746.01,FALSE POSITIVE,0.0000
6586746,K02747.01,CONFIRMED,1.0000
9962455,K02748.01,CONFIRMED,0.9330
9962455,K02748.02,CONFIRMED,0.9920
8687088,K02749.01,FALSE POSITIVE,0.0000
6436029,K02828.01,CONFIRMED,0.9930
6197215,K02829.01,CONFIRMED,1.0000
9451706,K00271.01,CONFIRMED,0.9990
9244508,K02830.01,CONFIRMED,0.9890
9692557,K02831.01,FALSE POSITIVE,0.0000
9366886,K02901.01,FALSE POSITIVE,0.0000
3657176,K02903.01,FALSE POSITIVE,0.0000
3969687,K02904.01,CONFIRMED,0.9960
9369366,K02905.01,FALSE POSITIVE,0.0010
6716545,K02906.01,CONFIRMED,0.9010
4552729,K02691.01,CANDIDATE,1.0000
2989706,K02692.01,FALSE POSITIVE,0.0000
5185897,K02693.01,CONFIRMED,0.9980
5185897,K02693.02,CONFIRMED,0.9880
5185897,K02693.03,CONFIRMED,0.9920
3663173,K02750.01,CANDIDATE,0.6060
9881077,K02751.01,CONFIRMED,0.9960
3097346,K00264.01,FALSE POSITIVE,0.0000
5717567,K02752.01,FALSE POSITIVE,0.0000
6265792,K02753.01,CONFIRMED,0.9750
9995402,K02832.01,CONFIRMED,0.9910
9109857,K02833.01,CANDIDATE,0.9610
5609593,K02834.01,CONFIRMED,1.0000
5436338,K02835.01,CONFIRMED,0.9970
11414465,K02836.01,CONFIRMED,1.0000
6716545,K02906.02,CANDIDATE,0.8040
2708885,K02907.01,FALSE POSITIVE,0.0010
6612284,K02908.01,FALSE POSITIVE,0.0000
10586004,K00275.02,CONFIRMED,0.8030
4483138,K02910.01,CONFIRMED,0.8870
9475552,K02694.01,CONFIRMED,1.0000
9475552,K02694.02,CONFIRMED,1.0000
8292840,K00260.01,CONFIRMED,1.0000
5196864,K02695.01,CANDIDATE,1.0000
11071200,K02696.01,CANDIDATE,0.9960
11071200,K02696.02,CANDIDATE,0.9920
10905911,K02754.01,CONFIRMED,0.8440
3545135,K02755.01,CONFIRMED,0.9950
6964929,K02756.01,CONFIRMED,0.9410
6432345,K02757.01,CONFIRMED,0.9980
8703129,K02758.01,CANDIDATE,0.9770
11565924,K02837.01,CONFIRMED,1.0000
6607357,K02838.01,CONFIRMED,0.9960
6607357,K02838.02,CONFIRMED,0.9360
9451706,K00271.02,CONFIRMED,1.0000
6186964,K02839.01,CONFIRMED,1.0000
5471202,K02911.01,FALSE POSITIVE,0.0000
9640439,K02912.01,FALSE POSITIVE,0.0520
9693006,K02913.01,CONFIRMED,0.9970
6837283,K02914.01,CANDIDATE,0.9880
5613821,K02915.01,CANDIDATE,0.9990
6627507,K02697.01,FALSE POSITIVE,0.0000
5128673,K02698.01,CONFIRMED,0.9500
6690836,K02699.01,CONFIRMED,1.0000
8639908,K02700.01,CANDIDATE,1.0000
5481148,K02701.01,FALSE POSITIVE,0.0000
11076400,K02759.01,CANDIDATE,1.0000
7877978,K02760.01,CONFIRMED,1.0000
7903086,K02761.01,FALSE POSITIVE,0.0000
12024120,K00265.01,CONFIRMED,0.9990
8210018,K02762.01,CONFIRMED,1.0000
3642289,K00301.01,CONFIRMED,1.0000
3642289,K00301.02,CONFIRMED,1.0000
3662838,K00302.01,CONFIRMED,1.0000
5966322,K00303.01,CONFIRMED,0.9950
6029239,K00304.01,CONFIRMED,1.0000
12106929,K00359.01,FALSE POSITIVE,0.0000
12107021,K00360.01,FALSE POSITIVE,0.0000
8248939,K00061.01,FALSE POSITIVE,0.0000
12404954,K00361.01,CONFIRMED,1.0000
1571511,K00362.01,FALSE POSITIVE,0.0040
2438070,K00363.01,FALSE POSITIVE,0.0000
3747262,K03005.01,FALSE POSITIVE,0.0000
10190075,K03007.01,CANDIDATE,0.9460
9070666,K03008.01,CONFIRMED,0.6030
3642335,K03010.01,CONFIRMED,0.9960
3328052,K03011.01,FALSE POSITIVE,0.0000
10749059,K03086.01,CANDIDATE,0.9940
9119568,K03087.01,FALSE POSITIVE,0.0000
9119568,K03087.02,FALSE POSITIVE,0.0000
9020114,K03088.01,CONFIRMED,1.0000
6196457,K00285.01,CONFIRMED,1.0000
7668416,K03089.01,CANDIDATE,1.0000
6029239,K00304.02,CANDIDATE,0.7860
6063220,K00305.01,CONFIRMED,1.0000
6071903,K00306.01,CONFIRMED,1.0000
6289257,K00307.01,CONFIRMED,1.0000
10905239,K00046.01,CONFIRMED,1.0000
11623629,K00365.01,CONFIRMED,0.7550
3545478,K00366.01,CANDIDATE,0.9530
4815520,K00367.01,CONFIRMED,0.9980
6603043,K00368.01,FALSE POSITIVE,0.0000
7175184,K00369.01,CONFIRMED,1.0000
7109851,K03012.01,FALSE POSITIVE,0.0000
11565544,K03013.01,CANDIDATE,0.9980
7347246,K03014.01,CONFIRMED,0.9410
11403530,K03015.01,CONFIRMED,0.9390
5088536,K00282.02,CONFIRMED,0.9990
12072872,K03017.01,CANDIDATE,0.9800
6609270,K03090.01,CONFIRMED,0.6140
12406807,K03091.01,CONFIRMED,0.9290
8046689,K03092.01,FALSE POSITIVE,0.0030
5096590,K03093.01,CONFIRMED,0.9960
9650989,K03095.01,CONFIRMED,1.0000
6289257,K00307.02,CONFIRMED,1.0000
6291837,K00308.01,CONFIRMED,1.0000
7024222,K00309.01,FALSE POSITIVE,0.0010
7024511,K00311.01,FALSE POSITIVE,
7050989,K00312.01,CONFIRMED,1.0000
7175184,K00369.02,CONFIRMED,1.0000
8494142,K00370.01,CONFIRMED,0.9990
11554435,K00063.01,CONFIRMED,0.9990
8494142,K00370.02,CONFIRMED,0.9890
5652983,K00371.01,FALSE POSITIVE,0.0000
6471021,K00372.01,CONFIRMED,0.0060
7906671,K03018.01,FALSE POSITIVE,0.0000
8709688,K03019.01,CONFIRMED,0.9630
8241079,K03020.01,CANDIDATE,1.0000
3348285,K03021.01,FALSE POSITIVE,0.0000
11618601,K03022.01,CONFIRMED,0.8280
7582689,K03097.01,CONFIRMED,0.9830
7582689,K03097.02,CONFIRMED,0.9820
7582689,K03097.03,CONFIRMED,1.0000
9959589,K03098.01,FALSE POSITIVE,0.0000
9025922,K00043.01,FALSE POSITIVE,0.0000
6196457,K00285.02,CONFIRMED,0.9760
7050989,K00312.02,CONFIRMED,0.9980
7419318,K00313.01,CONFIRMED,1.0000
7419318,K00313.02,CONFIRMED,1.0000
7603200,K00314.01,CONFIRMED,1.0000
7603200,K00314.02,CONFIRMED,1.0000
10905239,K00046.02,CONFIRMED,0.9170
7364176,K00373.01,CONFIRMED,1.0000
8686097,K00374.01,CONFIRMED,0.9920
12356617,K00375.01,CONFIRMED,
12643589,K00376.01,FALSE POSITIVE,0.0000
12643589,K00376.02,FALSE POSITIVE,0.0000
3323887,K00377.01,CONFIRMED,0.0000
11618601,K03022.02,CONFIRMED,0.9720
7732285,K03023.01,FALSE POSITIVE,0.0010
9716391,K03025.01,CONFIRMED,0.9580
6929841,K03026.01,CONFIRMED,0.9980
5088536,K00282.03,CONFIRMED,0.8940
5124254,K03099.01,FALSE POSITIVE,0.0000
11508644,K03101.01,CONFIRMED,0.9980
12168993,K03105.01,CANDIDATE,0.9990
8895758,K03106.01,CONFIRMED,0.8770
10031500,K03107.01,FALSE POSITIVE,0.0000
7603200,K00314.03,CONFIRMED,0.9990
7700622,K00315.01,CONFIRMED,1.0000
8008067,K00316.01,CONFIRMED,1.0000
8008067,K00316.02,CONFIRMED,1.0000
8008067,K00316.03,CONFIRMED,1.0000
3323887,K00377.02,CONFIRMED,
7051180,K00064.01,CANDIDATE,1.0000
3323887,K00377.03,CONFIRMED,
2449074,K00378.01,FALSE POSITIVE,0.0000
2446113,K00379.01,FALSE POSITIVE,0.0730
2446113,K00379.02,CANDIDATE,1.0000
11137180,K03027.01,CONFIRMED,0.9290
9838804,K03028.01,FALSE POSITIVE,0.0000
5903749,K03029.01,CANDIDATE,1.0000
5903749,K03029.02,CANDIDATE,0.9850
5524881,K03030.01,FALSE POSITIVE,0.0000
3756264,K03108.01,CONFIRMED,1.0000
11572193,K03109.01,CONFIRMED,0.9890
11285870,K03110.01,CONFIRMED,0.9720
8581240,K03111.01,CANDIDATE,1.0000
8581240,K03111.02,CANDIDATE,0.9860
6196457,K00285.03,CONFIRMED,0.4760
8121310,K00317.01,CONFIRMED,0.9990
8156120,K00318.01,CONFIRMED,0.9870
8684730,K00319.01,CANDIDATE,0.9980
8700558,K00320.01,FALSE POSITIVE,0.0000
8753657,K00321.01,CONFIRMED,1.0000
8554498,K00005.01,CANDIDATE,1.0000
3847708,K00389.01,FALSE POSITIVE,0.0000
3849155,K00390.01,FALSE POSITIVE,0.0000
3858804,K00391.01,FALSE POSITIVE,0.0000
3942670,K00392.01,CONFIRMED,1.0000
3942670,K00392.02,CONFIRMED,0.9930
6949898,K03031.01,CANDIDATE,0.9910
10585738,K03032.01,CONFIRMED,0.9730
7186665,K03033.01,FALSE POSITIVE,0.0000
2973386,K03034.01,CANDIDATE,1.0000
6388770,K03035.01,FALSE POSITIVE,0.0000
7022573,K03112.01,CANDIDATE,0.7610
7676423,K03113.01,CONFIRMED,1.0000
9288237,K03114.01,CANDIDATE,0.9880
11714231,K03115.01,CONFIRMED,0.9980
11720424,K03116.01,CONFIRMED,0.9800
7837302,K00048.01,FALSE POSITIVE,0.0000
8753657,K00321.02,CONFIRMED,0.9960
8948424,K00322.01,FALSE POSITIVE,0.0000
9139084,K00323.01,CONFIRMED,1.0000
9641041,K00324.01,FALSE POSITIVE,0.0000
9724984,K00325.01,FALSE POSITIVE,0.0000
2452450,K00380.01,FALSE POSITIVE,0.0000
3230578,K00381.01,FALSE POSITIVE,0.0000
3231137,K00382.01,FALSE POSITIVE,0.0000
3353050,K00384.01,CONFIRMED,1.0000
3446746,K00385.01,CONFIRMED,1.0000
5695396,K00283.01,CONFIRMED,0.9760
5217891,K03036.01,FALSE POSITIVE,0.0000
6593150,K03037.01,CANDIDATE,0.9980
8051946,K03038.01,CONFIRMED,0.9930
5445681,K03039.01,CONFIRMED,0.9150
6523351,K03117.01,CANDIDATE,0.9760
5551672,K03119.01,CANDIDATE,0.0130
11499192,K03120.01,CONFIRMED,0.9980
12416661,K03122.01,CONFIRMED,0.9990
8197793,K03123.01,CANDIDATE,0.9980
8258171,K00286.01,FALSE POSITIVE,0.0000
9880467,K00326.01,FALSE POSITIVE,0.0050
9880467,K00326.02,FALSE POSITIVE,0.9050
9881662,K00327.01,CONFIRMED,1.0000
9881662,K00327.02,CONFIRMED,1.0000
9895004,K00328.01,FALSE POSITIVE,0.0000
3656121,K00386.01,CONFIRMED,1.0000
10620329,K00066.01,FALSE POSITIVE,0.0000
3656121,K00386.02,CONFIRMED,0.9730
3733628,K00387.01,CONFIRMED,1.0000
3831053,K00388.01,CONFIRMED,1.0000
6357290,K03040.01,CANDIDATE,0.8820
4072955,K03041.01,CANDIDATE,0.9800
8695311,K03042.01,CANDIDATE,0.9980
9834731,K03043.01,CANDIDATE,1.0000
5092266,K03045.01,CONFIRMED,0.9980
4076976,K03124.01,FALSE POSITIVE,0.0000
8751796,K03125.01,CONFIRMED,0.9570
7097534,K03126.01,FALSE POSITIVE,0.0000
9907129,K03127.01,CONFIRMED,1.0000
7609674,K03128.01,CANDIDATE,0.9510
9527334,K00049.01,CONFIRMED,1.0000
10031885,K00329.01,FALSE POSITIVE,0.0000
11361646,K00330.01,CONFIRMED,1.0000
11361646,K00330.02,CONFIRMED,0.9980
10285631,K00331.01,CONFIRMED,1.0000
3964109,K00393.01,CONFIRMED,1.0000
4159347,K00394.01,FALSE POSITIVE,0.0000
3544595,K00069.01,CONFIRMED,1.0000
4165960,K00395.01,FALSE POSITIVE,0.0000
4252322,K00396.01,CANDIDATE,1.0000
4376644,K00397.01,FALSE POSITIVE,0.0000
9301506,K03047.01,FALSE POSITIVE,0.0000
5695396,K00283.02,CONFIRMED,0.9830
9714550,K03048.01,CONFIRMED,1.0000
6263593,K03049.01,CONFIRMED,0.7990
5475042,K03050.01,CANDIDATE,0.8920
6964159,K03129.01,FALSE POSITIVE,0.0000
10252275,K03130.01,CONFIRMED,0.9880
10252275,K03130.02,CONFIRMED,0.9940
11455181,K03131.01,CONFIRMED,1.0000
9541295,K03132.01,CANDIDATE,0.0000
10290666,K00332.01,CONFIRMED,1.0000
10337258,K00333.01,CONFIRMED,1.0000
10383687,K00334.01,FALSE POSITIVE,0.0000
10470206,K00335.01,FALSE POSITIVE,0.3940
10518725,K00336.01,FALSE POSITIVE,0.0000
12314973,K00279.02,CONFIRMED,0.9980
5450893,K02970.01,CONFIRMED,0.9930
4770174,K02971.01,CANDIDATE,1.0000
8949925,K02972.01,CANDIDATE,0.9840
5091016,K02973.01,FALSE POSITIVE,0.0000
9959492,K03051.01,CANDIDATE,
8827575,K03052.01,CANDIDATE,0.9770
8827575,K03052.02,CONFIRMED,0.8700
2716801,K03053.01,CONFIRMED,0.9590
7281454,K03055.01,FALSE POSITIVE,0.0000
7216284,K03056.01,CONFIRMED,0.9720
8703887,K00287.01,FALSE POSITIVE,0.0000
9899352,K03135.01,FALSE POSITIVE,0.0000
6945786,K03136.01,CONFIRMED,0.9900
5978170,K03140.01,CONFIRMED,0.9680
5440317,K03141.01,CONFIRMED,0.8930
10545066,K00337.01,CONFIRMED,1.0000
6056992,K00051.01,FALSE POSITIVE,0.0000
10552611,K00338.01,CONFIRMED,1.0000
10552611,K00338.02,CONFIRMED,0.9990
10587105,K00339.01,CONFIRMED,1.0000
10587105,K00339.02,CONFIRMED,1.0000
6948480,K02975.01,FALSE POSITIVE,0.0000
6438099,K02976.01,CANDIDATE,0.9890
11090556,K02977.01,CONFIRMED,1.0000
11090556,K02977.02,CONFIRMED,0.9840
10686814,K02978.01,FALSE POSITIVE,0.0000
3234843,K03057.01,CONFIRMED,0.9970
6021275,K00284.01,CONFIRMED,0.9710
3234843,K03057.02,CONFIRMED,1.0000
8192911,K03058.01,FALSE POSITIVE,0.0000
10554967,K03059.01,FALSE POSITIVE,0.0000
3752110,K03142.01,CANDIDATE,0.9620
5688790,K03144.01,CONFIRMED,0.8580
1717722,K03145.01,CONFIRMED,1.0000
1717722,K03145.02,CANDIDATE,0.8580
10908248,K03146.01,CONFIRMED,0.7680
10616571,K00340.01,FALSE POSITIVE,0.0000
10878263,K00341.01,CONFIRMED,1.0000
10878263,K00341.02,CONFIRMED,1.0000
10982872,K00343.01,CONFIRMED,1.0000
10982872,K00343.02,CONFIRMED,1.0000
2720514,K02979.01,FALSE POSITIVE,0.0000
4141376,K00280.01,CONFIRMED,1.0000
9468551,K02980.01,CONFIRMED,0.9870
9076971,K02981.01,CONFIRMED,0.2540
8360640,K02982.01,CONFIRMED,0.9990
11019987,K03060.01,CONFIRMED,0.9770
4857058,K03061.01,CONFIRMED,0.9810
10924562,K03063.01,CONFIRMED,1.0000
9899505,K03064.01,FALSE POSITIVE,0.0000
5040077,K03065.01,CANDIDATE,0.9990
7534267,K03147.01,CONFIRMED,0.9970
9592705,K00288.01,CONFIRMED,1.0000
10611420,K03148.01,FALSE POSITIVE,0.0140
10386922,K00289.01,CONFIRMED,1.0000
10386922,K00289.02,CONFIRMED,1.0000
10982872,K00343.03,CONFIRMED,0.9980
3558981,K00052.01,FALSE POSITIVE,0.0000
11015108,K00344.01,CONFIRMED,1.0000
11074541,K00345.01,CONFIRMED,1.0000
11100383,K00346.01,CONFIRMED,1.0000
